Train_No,Distance,Route_Type,Start_Time,End_Time,Journey_Duration_Hours
34411,16,Short,1900-01-01 04:30:00,1900-01-01 05:02:00,0.5333333333333333
34412,16,Short,1900-01-01 04:15:00,1900-01-01 04:43:00,0.4666666666666667
34413,16,Short,1900-01-01 07:20:00,1900-01-01 07:54:00,0.5666666666666667
34414,16,Short,1900-01-01 08:20:00,1900-01-01 08:52:00,0.5333333333333333
34415,16,Short,1900-01-01 08:42:00,1900-01-01 09:15:00,0.55
34416,16,Short,1900-01-01 08:40:00,1900-01-01 09:12:00,0.5333333333333333
34417,16,Short,1900-01-01 09:22:00,1900-01-01 09:54:00,0.5333333333333333
34418,16,Short,1900-01-01 09:30:00,1900-01-01 10:01:00,0.5166666666666667
34419,16,Short,1900-01-01 10:11:00,1900-01-01 10:44:00,0.55
34420,16,Short,1900-01-01 09:50:00,1900-01-01 10:22:00,0.5333333333333333
34421,16,Short,1900-01-01 14:35:00,1900-01-01 15:07:00,0.5333333333333333
34422,16,Short,1900-01-01 10:30:00,1900-01-01 11:02:00,0.5333333333333333
34423,16,Short,1900-01-01 16:05:00,1900-01-01 16:37:00,0.5333333333333333
34424,16,Short,1900-01-01 10:45:00,1900-01-01 11:17:00,0.5333333333333333
34425,16,Short,1900-01-01 17:05:00,1900-01-01 17:38:00,0.55
34426,16,Short,1900-01-01 10:55:00,1900-01-01 11:24:00,0.48333333333333334
34427,16,Short,1900-01-01 17:40:00,1900-01-01 18:15:00,0.5833333333333334
34428,16,Short,1900-01-01 11:08:00,1900-01-01 11:39:00,0.5166666666666667
34429,16,Short,1900-01-01 18:04:00,1900-01-01 18:37:00,0.55
34430,16,Short,1900-01-01 13:47:00,1900-01-01 14:20:00,0.55
34431,16,Short,1900-01-01 19:17:00,1900-01-01 19:50:00,0.55
34432,16,Short,1900-01-01 17:20:00,1900-01-01 17:49:00,0.48333333333333334
34434,16,Short,1900-01-01 18:30:00,1900-01-01 19:00:00,0.5
34436,16,Short,1900-01-01 22:27:00,1900-01-01 22:57:00,0.5
34501,45,Short,1900-01-01 08:33:00,1900-01-01 09:48:00,1.25
34502,45,Short,1900-01-01 18:20:00,1900-01-01 19:35:00,1.25
34511,45,Short,1900-01-01 03:50:00,1900-01-01 05:10:00,1.3333333333333333
34512,45,Short,1900-01-01 05:45:00,1900-01-01 06:57:00,1.2
34513,45,Short,1900-01-01 04:32:00,1900-01-01 05:47:00,1.25
34514,45,Short,1900-01-01 06:30:00,1900-01-01 07:44:00,1.2333333333333334
34515,45,Short,1900-01-01 05:17:00,1900-01-01 06:35:00,1.3
34516,45,Short,1900-01-01 07:42:00,1900-01-01 08:56:00,1.2333333333333334
34517,45,Short,1900-01-01 06:00:00,1900-01-01 07:17:00,1.2833333333333334
34518,45,Short,1900-01-01 08:28:00,1900-01-01 09:44:00,1.2666666666666666
34519,45,Short,1900-01-01 06:55:00,1900-01-01 08:15:00,1.3333333333333333
34520,45,Short,1900-01-01 09:10:00,1900-01-01 10:25:00,1.25
34521,45,Short,1900-01-01 07:23:00,1900-01-01 08:37:00,1.2333333333333334
34522,45,Short,1900-01-01 10:24:00,1900-01-01 11:40:00,1.2666666666666666
34523,45,Short,1900-01-01 08:15:00,1900-01-01 09:30:00,1.25
34524,45,Short,1900-01-01 11:25:00,1900-01-01 12:40:00,1.25
34525,45,Short,1900-01-01 09:08:00,1900-01-01 10:22:00,1.2333333333333334
34526,45,Short,1900-01-01 12:10:00,1900-01-01 13:25:00,1.25
34527,45,Short,1900-01-01 10:05:00,1900-01-01 11:20:00,1.25
34528,45,Short,1900-01-01 13:40:00,1900-01-01 14:55:00,1.25
34529,45,Short,1900-01-01 10:50:00,1900-01-01 12:05:00,1.25
34530,45,Short,1900-01-01 14:02:00,1900-01-01 15:15:00,1.2166666666666666
34531,45,Short,1900-01-01 12:05:00,1900-01-01 13:23:00,1.3
34532,45,Short,1900-01-01 14:48:00,1900-01-01 16:04:00,1.2666666666666666
34533,45,Short,1900-01-01 13:10:00,1900-01-01 14:40:00,1.5
34534,45,Short,1900-01-01 15:33:00,1900-01-01 16:50:00,1.2833333333333334
34535,45,Short,1900-01-01 14:00:00,1900-01-01 15:17:00,1.2833333333333334
34536,45,Short,1900-01-01 16:35:00,1900-01-01 17:50:00,1.25
34537,45,Short,1900-01-01 15:08:00,1900-01-01 16:20:00,1.2
34538,45,Short,1900-01-01 17:15:00,1900-01-01 18:30:00,1.25
34539,45,Short,1900-01-01 15:45:00,1900-01-01 17:02:00,1.2833333333333334
34540,45,Short,1900-01-01 17:52:00,1900-01-01 19:07:00,1.25
34541,45,Short,1900-01-01 16:14:00,1900-01-01 17:30:00,1.2666666666666666
34542,45,Short,1900-01-01 18:38:00,1900-01-01 19:52:00,1.2333333333333334
34543,45,Short,1900-01-01 17:08:00,1900-01-01 18:25:00,1.2833333333333334
34544,45,Short,1900-01-01 19:30:00,1900-01-01 20:44:00,1.2333333333333334
34545,45,Short,1900-01-01 18:18:00,1900-01-01 19:35:00,1.2833333333333334
34546,45,Short,1900-01-01 20:10:00,1900-01-01 21:25:00,1.25
34547,45,Short,1900-01-01 18:45:00,1900-01-01 20:02:00,1.2833333333333334
34548,45,Short,1900-01-01 20:48:00,1900-01-01 22:02:00,1.2333333333333334
34549,45,Short,1900-01-01 19:20:00,1900-01-01 20:34:00,1.2333333333333334
34550,45,Short,1900-01-01 21:36:00,1900-01-01 22:57:00,1.35
34551,45,Short,1900-01-01 20:05:00,1900-01-01 21:20:00,1.25
34552,45,Short,1900-01-01 22:35:00,1900-01-01 23:49:00,1.2333333333333334
34553,45,Short,1900-01-01 21:05:00,1900-01-01 22:20:00,1.25
34554,45,Short,1900-01-01 23:18:00,1900-01-01 00:30:00,1.2
34555,45,Short,1900-01-01 21:35:00,1900-01-01 22:50:00,1.25
34557,45,Short,1900-01-01 22:20:00,1900-01-01 23:36:00,1.2666666666666666
34601,24,Short,1900-01-01 09:42:00,1900-01-01 10:27:00,0.75
34602,24,Short,1900-01-01 17:35:00,1900-01-01 18:17:00,0.7
34611,24,Short,1900-01-01 06:13:00,1900-01-01 07:00:00,0.7833333333333333
34612,24,Short,1900-01-01 05:05:00,1900-01-01 05:47:00,0.7
34613,24,Short,1900-01-01 06:58:00,1900-01-01 07:45:00,0.7833333333333333
34614,24,Short,1900-01-01 06:02:00,1900-01-01 06:44:00,0.7
34615,24,Short,1900-01-01 07:35:00,1900-01-01 08:22:00,0.7833333333333333
34616,24,Short,1900-01-01 06:40:00,1900-01-01 07:25:00,0.75
34617,24,Short,1900-01-01 07:58:00,1900-01-01 08:45:00,0.7833333333333333
34618,24,Short,1900-01-01 07:08:00,1900-01-01 07:50:00,0.7
34619,24,Short,1900-01-01 08:22:00,1900-01-01 09:08:00,0.7666666666666667
34620,24,Short,1900-01-01 07:30:00,1900-01-01 08:14:00,0.7333333333333333
34621,24,Short,1900-01-01 08:58:00,1900-01-01 09:43:00,0.75
34622,24,Short,1900-01-01 08:00:00,1900-01-01 08:45:00,0.75
34623,24,Short,1900-01-01 09:24:00,1900-01-01 10:10:00,0.7666666666666667
34624,24,Short,1900-01-01 08:50:00,1900-01-01 09:35:00,0.75
34625,24,Short,1900-01-01 09:50:00,1900-01-01 10:38:00,0.8
34626,24,Short,1900-01-01 09:40:00,1900-01-01 10:22:00,0.7
34627,24,Short,1900-01-01 10:40:00,1900-01-01 11:27:00,0.7833333333333333
34628,24,Short,1900-01-01 10:12:00,1900-01-01 10:56:00,0.7333333333333333
34629,24,Short,1900-01-01 11:08:00,1900-01-01 11:55:00,0.7833333333333333
34630,24,Short,1900-01-01 11:15:00,1900-01-01 12:00:00,0.75
34631,24,Short,1900-01-01 12:10:00,1900-01-01 12:57:00,0.7833333333333333
34632,24,Short,1900-01-01 12:25:00,1900-01-01 13:09:00,0.7333333333333333
34633,24,Short,1900-01-01 13:18:00,1900-01-01 14:05:00,0.7833333333333333
34634,24,Short,1900-01-01 13:32:00,1900-01-01 14:17:00,0.75
34635,24,Short,1900-01-01 14:40:00,1900-01-01 15:27:00,0.7833333333333333
34636,24,Short,1900-01-01 15:02:00,1900-01-01 15:47:00,0.75
34637,24,Short,1900-01-01 16:10:00,1900-01-01 16:57:00,0.7833333333333333
34638,24,Short,1900-01-01 16:18:00,1900-01-01 17:02:00,0.7333333333333333
34639,24,Short,1900-01-01 17:10:00,1900-01-01 17:57:00,0.7833333333333333
34640,24,Short,1900-01-01 17:05:00,1900-01-01 17:49:00,0.7333333333333333
34641,24,Short,1900-01-01 17:58:00,1900-01-01 18:44:00,0.7666666666666667
34642,24,Short,1900-01-01 17:40:00,1900-01-01 18:25:00,0.75
34643,24,Short,1900-01-01 18:42:00,1900-01-01 19:30:00,0.8
34644,24,Short,1900-01-01 19:18:00,1900-01-01 20:02:00,0.7333333333333333
34645,24,Short,1900-01-01 19:43:00,1900-01-01 20:28:00,0.75
34646,24,Short,1900-01-01 20:00:00,1900-01-01 20:45:00,0.75
34647,24,Short,1900-01-01 20:40:00,1900-01-01 21:27:00,0.7833333333333333
34648,24,Short,1900-01-01 20:40:00,1900-01-01 21:25:00,0.75
34711,61,Short,1900-01-01 03:00:00,1900-01-01 04:50:00,1.8333333333333333
34712,61,Short,1900-01-01 04:00:00,1900-01-01 05:36:00,1.6
34713,61,Short,1900-01-01 03:35:00,1900-01-01 05:20:00,1.75
34714,61,Short,1900-01-01 04:30:00,1900-01-01 06:10:00,1.6666666666666667
34715,61,Short,1900-01-01 04:15:00,1900-01-01 05:58:00,1.7166666666666666
34716,61,Short,1900-01-01 05:12:00,1900-01-01 06:52:00,1.6666666666666667
34717,61,Short,1900-01-01 04:44:00,1900-01-01 06:20:00,1.6
34718,61,Short,1900-01-01 05:55:00,1900-01-01 07:33:00,1.6333333333333333
34719,61,Short,1900-01-01 05:44:00,1900-01-01 07:23:00,1.65
34720,61,Short,1900-01-01 07:14:00,1900-01-01 08:56:00,1.7
34721,61,Short,1900-01-01 06:28:00,1900-01-01 08:08:00,1.6666666666666667
34722,61,Short,1900-01-01 08:15:00,1900-01-01 09:57:00,1.7
34723,61,Short,1900-01-01 07:10:00,1900-01-01 08:52:00,1.7
34724,61,Short,1900-01-01 09:16:00,1900-01-01 10:58:00,1.7
34725,61,Short,1900-01-01 07:55:00,1900-01-01 09:37:00,1.7
34726,61,Short,1900-01-01 11:02:00,1900-01-01 12:42:00,1.6666666666666667
34727,61,Short,1900-01-01 08:35:00,1900-01-01 10:17:00,1.7
34728,61,Short,1900-01-01 11:50:00,1900-01-01 13:30:00,1.6666666666666667
34729,61,Short,1900-01-01 09:26:00,1900-01-01 11:03:00,1.6166666666666667
34730,61,Short,1900-01-01 12:50:00,1900-01-01 14:30:00,1.6666666666666667
34731,61,Short,1900-01-01 10:30:00,1900-01-01 12:15:00,1.75
34732,61,Short,1900-01-01 14:20:00,1900-01-01 16:00:00,1.6666666666666667
34733,61,Short,1900-01-01 11:27:00,1900-01-01 13:17:00,1.8333333333333333
34734,61,Short,1900-01-01 15:15:00,1900-01-01 16:57:00,1.7
34735,61,Short,1900-01-01 13:10:00,1900-01-01 14:50:00,1.6666666666666667
34736,61,Short,1900-01-01 15:50:00,1900-01-01 17:34:00,1.7333333333333334
34737,61,Short,1900-01-01 13:58:00,1900-01-01 15:37:00,1.65
34738,61,Short,1900-01-01 16:48:00,1900-01-01 18:30:00,1.7
34739,61,Short,1900-01-01 15:08:00,1900-01-01 16:46:00,1.6333333333333333
34740,61,Short,1900-01-01 17:28:00,1900-01-01 19:10:00,1.7
34741,61,Short,1900-01-01 16:23:00,1900-01-01 18:04:00,1.6833333333333333
34742,61,Short,1900-01-01 18:15:00,1900-01-01 19:58:00,1.7166666666666666
34743,61,Short,1900-01-01 17:10:00,1900-01-01 18:55:00,1.75
34744,61,Short,1900-01-01 18:57:00,1900-01-01 20:36:00,1.65
34745,61,Short,1900-01-01 18:05:00,1900-01-01 19:44:00,1.65
34746,61,Short,1900-01-01 19:35:00,1900-01-01 21:15:00,1.6666666666666667
34747,61,Short,1900-01-01 18:38:00,1900-01-01 20:17:00,1.65
34748,61,Short,1900-01-01 21:00:00,1900-01-01 22:40:00,1.6666666666666667
34749,61,Short,1900-01-01 19:35:00,1900-01-01 21:14:00,1.65
34750,61,Short,1900-01-01 21:45:00,1900-01-01 23:25:00,1.6666666666666667
34751,61,Short,1900-01-01 20:12:00,1900-01-01 21:55:00,1.7166666666666666
34752,61,Short,1900-01-01 22:20:00,1900-01-01 00:00:00,1.6666666666666667
34753,61,Short,1900-01-01 20:48:00,1900-01-01 22:28:00,1.6666666666666667
34754,61,Short,1900-01-01 23:05:00,1900-01-01 00:43:00,1.6333333333333333
34755,61,Short,1900-01-01 21:45:00,1900-01-01 23:30:00,1.75
34757,61,Short,1900-01-01 22:20:00,1900-01-01 00:02:00,1.7
34782,94,Short,1900-01-01 20:30:00,1900-01-01 22:56:00,2.433333333333333
34791,108,Short,1900-01-01 04:10:00,1900-01-01 06:52:00,2.7
34792,108,Short,1900-01-01 13:20:00,1900-01-01 16:02:00,2.7
34793,108,Short,1900-01-01 16:33:00,1900-01-01 19:18:00,2.75
34794,108,Short,1900-01-01 21:30:00,1900-01-01 00:15:00,2.75
34811,59,Short,1900-01-01 03:00:00,1900-01-01 04:45:00,1.75
34812,59,Short,1900-01-01 03:54:00,1900-01-01 05:20:00,1.4333333333333333
34813,59,Short,1900-01-01 04:00:00,1900-01-01 05:35:00,1.5833333333333333
34814,59,Short,1900-01-01 04:45:00,1900-01-01 06:20:00,1.5833333333333333
34815,59,Short,1900-01-01 04:40:00,1900-01-01 06:14:00,1.5666666666666667
34816,59,Short,1900-01-01 05:25:00,1900-01-01 07:00:00,1.5833333333333333
34817,59,Short,1900-01-01 05:30:00,1900-01-01 07:08:00,1.6333333333333333
34818,59,Short,1900-01-01 06:20:00,1900-01-01 08:00:00,1.6666666666666667
34819,59,Short,1900-01-01 05:52:00,1900-01-01 07:36:00,1.7333333333333334
34820,59,Short,1900-01-01 06:55:00,1900-01-01 08:35:00,1.6666666666666667
34821,59,Short,1900-01-01 06:52:00,1900-01-01 08:30:00,1.6333333333333333
34822,59,Short,1900-01-01 07:25:00,1900-01-01 09:00:00,1.5833333333333333
34823,59,Short,1900-01-01 07:42:00,1900-01-01 09:25:00,1.7166666666666666
34824,59,Short,1900-01-01 07:50:00,1900-01-01 09:30:00,1.6666666666666667
34825,59,Short,1900-01-01 08:25:00,1900-01-01 10:05:00,1.6666666666666667
34826,59,Short,1900-01-01 08:57:00,1900-01-01 10:35:00,1.6333333333333333
34827,59,Short,1900-01-01 09:15:00,1900-01-01 10:52:00,1.6166666666666667
34828,59,Short,1900-01-01 09:57:00,1900-01-01 11:35:00,1.6333333333333333
34829,59,Short,1900-01-01 09:37:00,1900-01-01 11:08:00,1.5166666666666666
34830,59,Short,1900-01-01 10:38:00,1900-01-01 12:17:00,1.65
34831,59,Short,1900-01-01 10:08:00,1900-01-01 11:45:00,1.6166666666666667
34832,59,Short,1900-01-01 11:42:00,1900-01-01 13:20:00,1.6333333333333333
34833,59,Short,1900-01-01 11:02:00,1900-01-01 12:40:00,1.6333333333333333
34834,59,Short,1900-01-01 12:35:00,1900-01-01 14:15:00,1.6666666666666667
34835,59,Short,1900-01-01 11:55:00,1900-01-01 13:38:00,1.7166666666666666
34836,59,Short,1900-01-01 13:26:00,1900-01-01 15:05:00,1.65
34837,59,Short,1900-01-01 12:50:00,1900-01-01 14:28:00,1.6333333333333333
34838,59,Short,1900-01-01 14:10:00,1900-01-01 15:50:00,1.6666666666666667
34839,59,Short,1900-01-01 14:00:00,1900-01-01 16:00:00,2.0
34840,59,Short,1900-01-01 15:40:00,1900-01-01 17:20:00,1.6666666666666667
34841,59,Short,1900-01-01 14:50:00,1900-01-01 16:30:00,1.6666666666666667
34842,59,Short,1900-01-01 16:55:00,1900-01-01 18:32:00,1.6166666666666667
34843,59,Short,1900-01-01 15:40:00,1900-01-01 17:18:00,1.6333333333333333
34844,59,Short,1900-01-01 18:02:00,1900-01-01 19:40:00,1.6333333333333333
34845,59,Short,1900-01-01 16:05:00,1900-01-01 17:45:00,1.6666666666666667
34846,59,Short,1900-01-01 18:45:00,1900-01-01 20:23:00,1.6333333333333333
34847,59,Short,1900-01-01 17:32:00,1900-01-01 19:10:00,1.6333333333333333
34848,59,Short,1900-01-01 19:45:00,1900-01-01 21:20:00,1.5833333333333333
34849,59,Short,1900-01-01 19:07:00,1900-01-01 20:45:00,1.6333333333333333
34850,59,Short,1900-01-01 20:20:00,1900-01-01 21:58:00,1.6333333333333333
34851,59,Short,1900-01-01 20:07:00,1900-01-01 21:44:00,1.6166666666666667
34852,59,Short,1900-01-01 21:10:00,1900-01-01 22:50:00,1.6666666666666667
34853,59,Short,1900-01-01 21:00:00,1900-01-01 22:40:00,1.6666666666666667
34854,59,Short,1900-01-01 21:55:00,1900-01-01 23:32:00,1.6166666666666667
34855,59,Short,1900-01-01 21:40:00,1900-01-01 23:19:00,1.65
34856,59,Short,1900-01-01 22:45:00,1900-01-01 00:20:00,1.5833333333333333
34857,59,Short,1900-01-01 22:15:00,1900-01-01 23:50:00,1.5833333333333333
34858,59,Short,1900-01-01 23:42:00,1900-01-01 01:12:00,1.5
34859,59,Short,1900-01-01 16:53:00,1900-01-01 18:31:00,1.6333333333333333
34860,59,Short,1900-01-01 14:55:00,1900-01-01 16:35:00,1.6666666666666667
34881,43,Short,1900-01-01 10:45:00,1900-01-01 11:50:00,1.0833333333333333
34882,43,Short,1900-01-01 04:50:00,1900-01-01 05:55:00,1.0833333333333333
34891,34,Short,1900-01-01 06:13:00,1900-01-01 07:05:00,0.8666666666666667
34892,34,Short,1900-01-01 09:22:00,1900-01-01 10:15:00,0.8833333333333333
34898,39,Short,1900-01-01 19:05:00,1900-01-01 20:10:00,1.0833333333333333
34899,39,Short,1900-01-01 21:00:00,1900-01-01 22:10:00,1.1666666666666667
34911,46,Short,1900-01-01 04:37:00,1900-01-01 05:42:00,1.0833333333333333
34912,46,Short,1900-01-01 03:08:00,1900-01-01 04:05:00,0.95
34913,46,Short,1900-01-01 05:55:00,1900-01-01 06:55:00,1.0
34914,46,Short,1900-01-01 04:10:00,1900-01-01 05:15:00,1.0833333333333333
34915,46,Short,1900-01-01 07:26:00,1900-01-01 08:31:00,1.0833333333333333
34916,46,Short,1900-01-01 05:55:00,1900-01-01 06:57:00,1.0333333333333334
34917,46,Short,1900-01-01 08:12:00,1900-01-01 09:08:00,0.9333333333333333
34918,46,Short,1900-01-01 07:01:00,1900-01-01 08:00:00,0.9833333333333333
34919,46,Short,1900-01-01 10:20:00,1900-01-01 11:18:00,0.9666666666666667
34920,46,Short,1900-01-01 09:10:00,1900-01-01 10:08:00,0.9666666666666667
34921,46,Short,1900-01-01 12:28:00,1900-01-01 13:30:00,1.0333333333333334
34922,46,Short,1900-01-01 11:20:00,1900-01-01 12:18:00,0.9666666666666667
34923,46,Short,1900-01-01 13:32:00,1900-01-01 14:32:00,1.0
34924,46,Short,1900-01-01 12:05:00,1900-01-01 13:05:00,1.0
34925,46,Short,1900-01-01 15:00:00,1900-01-01 16:00:00,1.0
34926,46,Short,1900-01-01 13:32:00,1900-01-01 14:34:00,1.0333333333333334
34927,46,Short,1900-01-01 17:32:00,1900-01-01 18:30:00,0.9666666666666667
34928,46,Short,1900-01-01 16:06:00,1900-01-01 17:08:00,1.0333333333333334
34929,46,Short,1900-01-01 19:40:00,1900-01-01 20:42:00,1.0333333333333334
34930,46,Short,1900-01-01 18:32:00,1900-01-01 19:31:00,0.9833333333333333
34931,46,Short,1900-01-01 20:46:00,1900-01-01 21:48:00,1.0333333333333334
34932,46,Short,1900-01-01 19:15:00,1900-01-01 20:16:00,1.0166666666666666
34933,46,Short,1900-01-01 22:10:00,1900-01-01 23:11:00,1.0166666666666666
34934,46,Short,1900-01-01 20:45:00,1900-01-01 21:45:00,1.0
34981,33,Short,1900-01-01 23:30:00,1900-01-01 00:16:00,0.7666666666666667
35011,26,Short,1900-01-01 05:10:00,1900-01-01 05:45:00,0.5833333333333334
35012,26,Short,1900-01-01 06:15:00,1900-01-01 06:50:00,0.5833333333333334
35013,26,Short,1900-01-01 07:25:00,1900-01-01 08:00:00,0.5833333333333334
35014,26,Short,1900-01-01 07:25:00,1900-01-01 08:00:00,0.5833333333333334
35015,26,Short,1900-01-01 07:25:00,1900-01-01 08:00:00,0.5833333333333334
35016,26,Short,1900-01-01 10:40:00,1900-01-01 11:15:00,0.5833333333333334
35017,46,Short,1900-01-01 14:00:00,1900-01-01 15:10:00,1.1666666666666667
35018,46,Short,1900-01-01 16:10:00,1900-01-01 17:20:00,1.1666666666666667
35019,26,Short,1900-01-01 18:15:00,1900-01-01 18:50:00,0.5833333333333334
35020,26,Short,1900-01-01 19:10:00,1900-01-01 19:45:00,0.5833333333333334
35021,26,Short,1900-01-01 20:20:00,1900-01-01 20:55:00,0.5833333333333334
35022,26,Short,1900-01-01 21:10:00,1900-01-01 21:45:00,0.5833333333333334
36011,26,Short,1900-01-01 09:40:00,1900-01-01 10:20:00,0.6666666666666666
36012,26,Short,1900-01-01 10:54:00,1900-01-01 11:35:00,0.6833333333333333
36031,40,Short,1900-01-01 08:45:00,1900-01-01 09:44:00,0.9833333333333333
36032,40,Short,1900-01-01 09:57:00,1900-01-01 11:05:00,1.1333333333333333
36033,40,Short,1900-01-01 10:30:00,1900-01-01 11:28:00,0.9666666666666667
36034,40,Short,1900-01-01 11:50:00,1900-01-01 12:55:00,1.0833333333333333
36035,40,Short,1900-01-01 13:50:00,1900-01-01 14:52:00,1.0333333333333334
36036,40,Short,1900-01-01 15:05:00,1900-01-01 16:05:00,1.0
36037,40,Short,1900-01-01 17:55:00,1900-01-01 18:54:00,0.9833333333333333
36038,40,Short,1900-01-01 19:33:00,1900-01-01 20:35:00,1.0333333333333334
36071,58,Short,1900-01-01 05:05:00,1900-01-01 06:30:00,1.4166666666666667
36072,58,Short,1900-01-01 07:07:00,1900-01-01 08:32:00,1.4166666666666667
36081,72,Short,1900-01-01 05:40:00,1900-01-01 07:36:00,1.9333333333333333
36082,72,Short,1900-01-01 08:06:00,1900-01-01 09:45:00,1.65
36083,72,Short,1900-01-01 15:05:00,1900-01-01 16:50:00,1.75
36084,72,Short,1900-01-01 17:27:00,1900-01-01 19:15:00,1.8
36085,72,Short,1900-01-01 16:30:00,1900-01-01 18:15:00,1.75
36086,72,Short,1900-01-01 18:25:00,1900-01-01 20:05:00,1.6666666666666667
36087,72,Short,1900-01-01 19:20:00,1900-01-01 21:07:00,1.7833333333333334
36088,72,Short,1900-01-01 22:06:00,1900-01-01 23:42:00,1.6
36811,94,Short,1900-01-01 03:55:00,1900-01-01 06:00:00,2.0833333333333335
36812,94,Short,1900-01-01 02:50:00,1900-01-01 05:20:00,2.5
36813,94,Short,1900-01-01 04:55:00,1900-01-01 07:00:00,2.0833333333333335
36814,94,Short,1900-01-01 04:00:00,1900-01-01 06:15:00,2.25
36815,94,Short,1900-01-01 06:10:00,1900-01-01 08:18:00,2.1333333333333333
36816,94,Short,1900-01-01 04:56:00,1900-01-01 07:04:00,2.1333333333333333
36817,94,Short,1900-01-01 07:07:00,1900-01-01 09:15:00,2.1333333333333333
36818,94,Short,1900-01-01 05:40:00,1900-01-01 07:45:00,2.0833333333333335
36819,94,Short,1900-01-01 08:25:00,1900-01-01 10:40:00,2.25
36820,94,Short,1900-01-01 06:10:00,1900-01-01 08:15:00,2.0833333333333335
36821,94,Short,1900-01-01 09:20:00,1900-01-01 11:40:00,2.3333333333333335
36822,94,Short,1900-01-01 06:48:00,1900-01-01 08:57:00,2.15
36823,94,Short,1900-01-01 10:15:00,1900-01-01 12:20:00,2.0833333333333335
36824,94,Short,1900-01-01 07:22:00,1900-01-01 09:25:00,2.05
36825,94,Short,1900-01-01 11:22:00,1900-01-01 13:38:00,2.2666666666666666
36826,94,Short,1900-01-01 07:35:00,1900-01-01 09:37:00,2.033333333333333
36827,94,Short,1900-01-01 12:05:00,1900-01-01 14:15:00,2.1666666666666665
36828,94,Short,1900-01-01 08:10:00,1900-01-01 10:15:00,2.0833333333333335
36829,94,Short,1900-01-01 13:32:00,1900-01-01 15:45:00,2.216666666666667
36830,94,Short,1900-01-01 08:35:00,1900-01-01 10:05:00,1.5
36831,94,Short,1900-01-01 14:45:00,1900-01-01 16:50:00,2.0833333333333335
36832,94,Short,1900-01-01 09:18:00,1900-01-01 11:20:00,2.033333333333333
36833,94,Short,1900-01-01 15:30:00,1900-01-01 17:35:00,2.0833333333333335
36834,94,Short,1900-01-01 10:00:00,1900-01-01 12:05:00,2.0833333333333335
36835,94,Short,1900-01-01 17:27:00,1900-01-01 18:55:00,1.4666666666666666
36836,94,Short,1900-01-01 11:10:00,1900-01-01 13:15:00,2.0833333333333335
36837,94,Short,1900-01-01 17:33:00,1900-01-01 19:40:00,2.1166666666666667
36838,94,Short,1900-01-01 11:45:00,1900-01-01 14:15:00,2.5
36839,94,Short,1900-01-01 18:05:00,1900-01-01 20:15:00,2.1666666666666665
